Contractor_Name,Federal_ID,Region,Job_Title,Skill_Level,Hourly_Wage_Rate,Hourly_Bill_Rate,Markup_Percent,Is_Our_Rate,Formula_Version
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Database Administrator,Junior,39.13,56.34,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Database Administrator,Junior,39.13,56.34,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Database Administrator,Junior,41.36,59.97,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Database Administrator,Mid-Level,49.19,70.83,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Database Administrator,Mid-Level,49.19,70.83,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Database Administrator,Mid-Level,51.42,74.56,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Database Administrator,Senior,61.48,88.53,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Database Administrator,Senior,61.48,88.53,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Database Administrator,Senior,64.84,94.01,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Database Administrator,Expert,76.01,109.46,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Database Administrator,Expert,76.01,109.46,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Database Administrator,Expert,80.49,116.70,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Database Architect,Junior,43.60,62.78,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Database Architect,Junior,43.60,62.78,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Database Architect,Junior,45.83,66.46,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Database Architect,Mid-Level,54.78,78.88,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Database Architect,Mid-Level,54.78,78.88,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Database Architect,Mid-Level,57.01,82.67,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Database Architect,Senior,67.07,96.58,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Database Architect,Senior,67.07,96.58,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Database Architect,Senior,71.54,103.74,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Database Architect,Expert,83.84,120.73,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Database Architect,Expert,83.84,120.73,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Database Architect,Expert,88.31,128.05,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Database Manager,Junior,42.48,61.17,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Database Manager,Junior,42.48,61.17,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Database Manager,Junior,44.71,64.84,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Database Manager,Mid-Level,52.54,75.66,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Database Manager,Mid-Level,52.54,75.66,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Database Manager,Mid-Level,55.89,81.04,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Database Manager,Senior,67.07,96.58,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Database Manager,Senior,67.07,96.58,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Database Manager,Senior,70.43,102.12,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Database Manager,Expert,82.72,119.12,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Database Manager,Expert,82.72,119.12,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Database Manager,Expert,87.19,126.43,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Graphic Designer,Junior,23.48,33.80,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Graphic Designer,Junior,23.48,33.80,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Graphic Designer,Junior,24.59,35.66,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Graphic Designer,Mid-Level,29.06,41.85,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Graphic Designer,Mid-Level,29.06,41.85,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Graphic Designer,Mid-Level,30.18,43.76,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Graphic Designer,Senior,35.77,51.51,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Graphic Designer,Senior,35.77,51.51,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Graphic Designer,Senior,38.01,55.11,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Graphic Designer,Expert,43.60,62.78,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Graphic Designer,Expert,43.60,62.78,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Graphic Designer,Expert,46.95,68.08,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Help Desk Manager,Junior,21.24,30.58,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Help Desk Manager,Junior,21.24,30.58,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Help Desk Manager,Junior,22.36,32.42,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Help Desk Manager,Mid-Level,26.83,38.63,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Help Desk Manager,Mid-Level,26.83,38.63,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Help Desk Manager,Mid-Level,27.95,40.52,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Help Desk Manager,Senior,33.54,48.29,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Help Desk Manager,Senior,33.54,48.29,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Help Desk Manager,Senior,34.65,50.25,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Help Desk Manager,Expert,40.24,57.95,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Help Desk Manager,Expert,40.24,57.95,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Help Desk Manager,Expert,42.48,61.59,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,IT Manager,Junior,45.83,66.00,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,IT Manager,Junior,45.83,66.00,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,IT Manager,Junior,49.19,71.32,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,IT Manager,Mid-Level,58.13,83.71,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,IT Manager,Mid-Level,58.13,83.71,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,IT Manager,Mid-Level,61.48,89.15,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,IT Manager,Senior,71.54,103.02,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,IT Manager,Senior,71.54,103.02,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,IT Manager,Senior,76.01,110.22,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,IT Manager,Expert,90.55,130.39,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,IT Manager,Expert,90.55,130.39,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,IT Manager,Expert,95.02,137.78,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,IT Specialist,Junior,33.54,48.29,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,IT Specialist,Junior,33.54,48.29,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,IT Specialist,Junior,34.65,50.25,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,IT Specialist,Mid-Level,41.36,59.56,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,IT Specialist,Mid-Level,41.36,59.56,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,IT Specialist,Mid-Level,43.60,63.21,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,IT Specialist,Senior,50.30,72.44,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,IT Specialist,Senior,50.30,72.44,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,IT Specialist,Senior,53.66,77.80,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,IT Specialist,Expert,63.72,91.75,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,IT Specialist,Expert,63.72,91.75,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,IT Specialist,Expert,67.07,97.25,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Network Administrator,Junior,38.01,54.73,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Network Administrator,Junior,38.01,54.73,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Network Administrator,Junior,40.24,58.35,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Network Administrator,Mid-Level,34.65,49.90,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Network Administrator,Mid-Level,34.65,49.90,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Network Administrator,Mid-Level,35.77,51.87,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Network Administrator,Senior,42.48,61.17,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Network Administrator,Senior,42.48,61.17,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Network Administrator,Senior,44.71,64.84,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Network Administrator,Expert,53.66,77.27,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Network Administrator,Expert,53.66,77.27,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Network Administrator,Expert,55.89,81.04,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Network Architect,Junior,42.48,61.17,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Network Architect,Junior,42.48,61.17,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Network Architect,Junior,44.71,64.84,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Network Architect,Mid-Level,52.54,75.66,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Network Architect,Mid-Level,52.54,75.66,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Network Architect,Mid-Level,55.89,81.04,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Network Architect,Senior,67.07,96.58,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Network Architect,Senior,67.07,96.58,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Network Architect,Senior,70.43,102.12,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Network Architect,Expert,82.72,119.12,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Network Architect,Expert,82.72,119.12,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Network Architect,Expert,87.19,126.43,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Operations Manager,Junior,33.54,48.29,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Operations Manager,Junior,33.54,48.29,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Operations Manager,Junior,34.65,50.25,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Operations Manager,Mid-Level,41.36,59.56,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Operations Manager,Mid-Level,41.36,59.56,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Operations Manager,Mid-Level,43.60,63.21,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Operations Manager,Senior,51.42,74.05,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Operations Manager,Senior,51.42,74.05,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Operations Manager,Senior,53.66,77.80,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Operations Manager,Expert,63.72,91.75,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Operations Manager,Expert,63.72,91.75,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Operations Manager,Expert,67.07,97.25,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Programmer,Junior,33.54,48.29,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Programmer,Junior,33.54,48.29,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Programmer,Junior,34.65,50.25,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Programmer,Mid-Level,41.36,59.56,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Programmer,Mid-Level,41.36,59.56,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Programmer,Mid-Level,43.60,63.21,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Programmer,Senior,51.42,74.05,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Programmer,Senior,51.42,74.05,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Programmer,Senior,53.66,77.80,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Programmer,Expert,63.72,91.75,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Programmer,Expert,63.72,91.75,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Programmer,Expert,67.07,97.25,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Project Manager,Junior,43.60,62.78,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Project Manager,Junior,43.60,62.78,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Project Manager,Junior,45.83,66.46,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Project Manager,Mid-Level,54.78,78.88,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Project Manager,Mid-Level,54.78,78.88,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Project Manager,Mid-Level,57.01,82.67,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Project Manager,Senior,67.07,96.58,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Project Manager,Senior,67.07,96.58,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Project Manager,Senior,70.43,102.12,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Project Manager,Expert,83.84,120.73,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Project Manager,Expert,83.84,120.73,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Project Manager,Expert,88.31,128.05,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Security Analyst,Junior,35.77,51.51,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Security Analyst,Junior,35.77,51.51,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Security Analyst,Junior,38.01,55.11,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Security Analyst,Mid-Level,44.71,64.39,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Security Analyst,Mid-Level,44.71,64.39,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Security Analyst,Mid-Level,46.95,68.08,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Security Analyst,Senior,55.89,80.49,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Security Analyst,Senior,55.89,80.49,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Security Analyst,Senior,58.13,84.29,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Security Analyst,Expert,69.31,99.80,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Security Analyst,Expert,69.31,99.80,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Security Analyst,Expert,72.66,105.36,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Security Manager,Junior,41.36,59.56,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Security Manager,Junior,41.36,59.56,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Security Manager,Junior,42.93,62.24,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Security Manager,Mid-Level,51.42,74.05,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Security Manager,Mid-Level,51.42,74.05,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Security Manager,Mid-Level,53.66,77.80,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Security Manager,Senior,63.72,91.75,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Security Manager,Senior,63.72,91.75,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Security Manager,Senior,67.07,97.25,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Security Manager,Expert,80.49,115.90,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Security Manager,Expert,80.49,115.90,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Security Manager,Expert,83.84,121.57,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Software Analyst,Junior,39.13,56.34,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Software Analyst,Junior,39.13,56.34,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Software Analyst,Junior,40.24,58.35,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Software Analyst,Mid-Level,48.07,69.22,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Software Analyst,Mid-Level,48.07,69.22,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Software Analyst,Mid-Level,50.30,72.94,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Software Analyst,Senior,60.36,86.92,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Software Analyst,Senior,60.36,86.92,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Software Analyst,Senior,62.60,90.77,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Software Analyst,Expert,74.90,107.85,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Software Analyst,Expert,74.90,107.85,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Software Analyst,Expert,78.25,113.46,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Software Architect,Junior,43.60,62.78,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Software Architect,Junior,43.60,62.78,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Software Architect,Junior,45.83,66.46,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Software Architect,Mid-Level,54.78,78.88,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Software Architect,Mid-Level,54.78,78.88,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Software Architect,Mid-Level,57.01,82.67,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 1,Software Architect,Senior,68.19,98.19,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 2,Software Architect,Senior,68.19,98.19,44.00,false,
Montco Inc. dba Equiliem Government,22-3367209,Region 3,Software Architect,Senior,71.54,103.74,44.00,false,
